TYPE,AUTO_START,AUTO_END,size_class,size_class_B,Genome_fraction,AUTO_LEN,INDV,PropCovered,CHROM,ToKeep
A,133669715,133890233,100kb_1gb,100kb_1gb,0.000101401,220519,18032FL-56-01-02,0.636583,chrC2,TRUE
A,126355321,126575909,100kb_1gb,100kb_1gb,0.000101434,220589,BEN_NOR2,0.6321422,chrB3,TRUE
A,89234422,89455095,100kb_1gb,100kb_1gb,0.000101473,220674,BEN_CI5,0.6323519,chrB1,TRUE
A,23917401,24138171,100kb_1gb,100kb_1gb,0.000101517,220771,BEN_SI4,0.6769217,chrD2,TRUE
A,117515664,117736534,100kb_1gb,100kb_1gb,0.000101563,220871,BEN_CI5,0.6964414,chrB4,TRUE
A,172898994,173119869,100kb_1gb,100kb_1gb,0.000101566,220876,SRR5591010,0.6607946,chrB1,TRUE
A,5762926,5983986,100kb_1gb,100kb_1gb,0.000101651,221061,BEN_CI3,0.6247444,chrB4,TRUE
A,58833230,59054446,100kb_1gb,100kb_1gb,0.000101722,221217,GEN8,0.6289192,chrF2,TRUE
A,30656520,30878032,100kb_1gb,100kb_1gb,0.000101859,221513,BEN_SI2,0.6010555,chrF2,TRUE
A,17747133,17969083,100kb_1gb,100kb_1gb,0.00010206,221951,BEN_SI3,0.6485154,chrA1,TRUE
A,217295455,217517454,100kb_1gb,100kb_1gb,0.000102082,222000,BEN_CI5,0.6687733,chrA1,TRUE
A,12443591,12665688,100kb_1gb,100kb_1gb,0.000102128,222098,SRR7152387,0.6268072,chrC1,TRUE
A,6202771,6425194,100kb_1gb,100kb_1gb,0.000102277,222424,BEN_SI1,0.6953642,chrB1,TRUE
A,52327947,52550392,100kb_1gb,100kb_1gb,0.000102288,222446,SRR7152405,0.6402841,chrD1,TRUE
A,142561069,142783806,100kb_1gb,100kb_1gb,0.000102422,222738,18032FL-61-01V1-02,0.6195558,chrB2,TRUE
A,32532541,32755345,100kb_1gb,100kb_1gb,0.000102453,222805,MAL15,0.5968744,chrB1,TRUE
A,18710806,18933906,100kb_1gb,100kb_1gb,0.000102589,223101,BEN_NE1,0.6919318,chrF2,TRUE
A,18935228,19158621,100kb_1gb,100kb_1gb,0.000102723,223394,BEN_SI6,0.6952411,chrB2,TRUE
A,127737919,127961327,100kb_1gb,100kb_1gb,0.00010273,223409,SRR7152380,0.673727,chrB2,TRUE
A,193676204,193899817,100kb_1gb,100kb_1gb,0.000102825,223614,BEN_SI3,0.6403877,chrB1,TRUE
A,118763735,118987491,100kb_1gb,100kb_1gb,0.00010289,223757,BEN_NE1,0.6287787,chrA1,TRUE
A,64043539,64267431,100kb_1gb,100kb_1gb,0.000102953,223893,BEN_CI5,0.6292007,chrA1,TRUE
A,106526519,106751283,100kb_1gb,100kb_1gb,0.000103354,224765,BEN_CI6,0.6296515,chrA1,TRUE
A,10404163,10628968,100kb_1gb,100kb_1gb,0.000103373,224806,GEN8,0.6756122,chrA3,TRUE
A,96570751,96795592,100kb_1gb,100kb_1gb,0.000103389,224842,T17,0.7043066,chrC1,TRUE
A,17096707,17321780,100kb_1gb,100kb_1gb,0.000103496,225074,BEN_SI3,0.6604346,chrB1,TRUE
A,5868814,6094117,100kb_1gb,100kb_1gb,0.000103602,225304,SRR5591010,0.596277,chrB2,TRUE
A,153006331,153232073,100kb_1gb,100kb_1gb,0.000103804,225743,18032FL-61-01V1-02,0.6018862,chrB1,TRUE
A,16945765,17171567,100kb_1gb,100kb_1gb,0.000103831,225803,SRR7152380,0.6942011,chrA1,TRUE
A,11331018,11556964,100kb_1gb,100kb_1gb,0.000103897,225947,BEN_CI2,0.6546166,chrC1,TRUE
A,12237983,12464394,100kb_1gb,100kb_1gb,0.000104111,226412,BEN_SI4,0.7137816,chrC1,TRUE
A,10809647,11036079,100kb_1gb,100kb_1gb,0.000104121,226433,SRR7152407,0.6208707,chrC1,TRUE
A,27913951,28140444,100kb_1gb,100kb_1gb,0.000104149,226494,BEN_SI6,0.6295735,chrA3,TRUE
A,196602488,196829091,100kb_1gb,100kb_1gb,0.0001042,226604,BEN_CI4,0.6284824,chrA1,TRUE
A,119908687,120135318,100kb_1gb,100kb_1gb,0.000104212,226632,BEN_SI3,0.6400183,chrA3,TRUE
A,22366768,22593455,100kb_1gb,100kb_1gb,0.000104238,226688,BEN_CI6,0.5989624,chrC2,TRUE
A,178703374,178930145,100kb_1gb,100kb_1gb,0.000104277,226772,MAL12,0.603825,chrB1,TRUE
A,44056312,44283407,100kb_1gb,100kb_1gb,0.000104426,227096,5594-DP-0002_S4,0.6221361,chrA1,TRUE
A,77768196,77995343,100kb_1gb,100kb_1gb,0.00010445,227148,BEN_NE2,0.6920452,chrD4,TRUE
A,115388195,115615771,100kb_1gb,100kb_1gb,0.000104647,227577,BEN_SA4,0.6803046,chrB3,TRUE
A,111433867,111661451,100kb_1gb,100kb_1gb,0.000104651,227585,SRR7152381,0.6327334,chrB2,TRUE
A,22718369,22946285,100kb_1gb,100kb_1gb,0.000104803,227917,BEN_NE2,0.639082,chrD1,TRUE
A,16524372,16752471,100kb_1gb,100kb_1gb,0.000104887,228100,SRR7152405,0.6485999,chrA1,TRUE
A,152985140,153213658,100kb_1gb,100kb_1gb,0.00010508,228519,BEN_SA4,0.6143761,chrA2,TRUE
A,177842075,178070725,100kb_1gb,100kb_1gb,0.000105141,228651,BEN_NE3,0.6326219,chrB1,TRUE
A,16868324,17096980,100kb_1gb,100kb_1gb,0.000105144,228657,SRR5591010,0.7017047,chrF2,TRUE
A,71502356,71731030,100kb_1gb,100kb_1gb,0.000105152,228675,SRR7152401,0.6838688,chrF2,TRUE
A,74192884,74422026,100kb_1gb,100kb_1gb,0.000105367,229143,SRR7152381,0.6015047,chrD3,TRUE
A,59995714,60224972,100kb_1gb,100kb_1gb,0.00010542,229259,BEN_SI1,0.6146438,chrF1,TRUE
A,104336993,104566332,100kb_1gb,100kb_1gb,0.000105458,229340,BEN_CI2,0.6095082,chrB1,TRUE
A,77357518,77586861,100kb_1gb,100kb_1gb,0.000105459,229344,SRR7152398,0.6442534,chrD4,TRUE
A,23342697,23572189,100kb_1gb,100kb_1gb,0.000105528,229493,BEN_SI2,0.6328151,chrD1,TRUE
A,5362435,5591986,100kb_1gb,100kb_1gb,0.000105555,229552,BEN_CI3,0.6965773,chrC2,TRUE
A,144994207,145223928,100kb_1gb,100kb_1gb,0.000105633,229722,BEN_CI6,0.6892012,chrA2,TRUE
A,46964687,47194423,100kb_1gb,100kb_1gb,0.00010564,229737,BEN_CI5,0.5897117,chrD2,TRUE
A,192488912,192718697,100kb_1gb,100kb_1gb,0.000105663,229786,SRR5591010,0.6520617,chrB1,TRUE
A,8763279,8993363,100kb_1gb,100kb_1gb,0.0001058,230085,BEN_CI5,0.714174,chrA3,TRUE
A,52923754,53153913,100kb_1gb,100kb_1gb,0.000105835,230160,BEN_NOR2,0.6424689,chrD3,TRUE
A,152992590,153222802,100kb_1gb,100kb_1gb,0.000105859,230213,GEN8,0.6980044,chrC1,TRUE
A,5733741,5964020,100kb_1gb,100kb_1gb,0.00010589,230280,BEN_SI1,0.6582971,chrB2,TRUE
A,117515666,117746244,100kb_1gb,100kb_1gb,0.000106027,230579,BEN_SI2,0.6976728,chrB4,TRUE
A,96732762,96963484,100kb_1gb,100kb_1gb,0.000106094,230723,BEN_SI3,0.6097035,chrB2,TRUE
A,132890534,133121386,100kb_1gb,100kb_1gb,0.000106153,230853,BEN_SI5,0.6131678,chrC2,TRUE
A,55952773,56183628,100kb_1gb,100kb_1gb,0.000106155,230856,SRR7152380,0.6302658,chrC2,TRUE
A,85639930,85870968,100kb_1gb,100kb_1gb,0.000106239,231039,SRR7152401,0.6425696,chrD2,TRUE
A,7441517,7672588,100kb_1gb,100kb_1gb,0.000106254,231072,BEN_CI5,0.6833311,chrB1,TRUE
A,34864502,35095646,100kb_1gb,100kb_1gb,0.000106288,231145,SRR5591010,0.6283096,chrD1,TRUE
A,126883956,127115287,100kb_1gb,100kb_1gb,0.000106374,231332,GEN1,0.6159831,chrB3,TRUE
A,36321417,36552972,100kb_1gb,100kb_1gb,0.000106477,231556,T18,0.7007968,chrA1,TRUE
A,165112767,165344323,100kb_1gb,100kb_1gb,0.000106477,231557,BEN_SI5,0.6338726,chrA1,TRUE
A,70670618,70902514,100kb_1gb,100kb_1gb,0.000106633,231897,BEN_SA3,0.611757,chrA3,TRUE
A,51078354,51310413,100kb_1gb,100kb_1gb,0.000106708,232060,BEN_SA4,0.6256426,chrF2,TRUE
A,177265133,177497306,100kb_1gb,100kb_1gb,0.000106761,232174,T17,0.5977138,chrB1,TRUE
A,7359983,7592284,100kb_1gb,100kb_1gb,0.00010682,232302,BEN_SI6,0.6045045,chrC2,TRUE
A,15374595,15607122,100kb_1gb,100kb_1gb,0.000106924,232528,SUM1,0.6918594,chrA1,TRUE
A,2143214,2375893,100kb_1gb,100kb_1gb,0.000106993,232680,AMU9,0.6128744,chrB2,TRUE
A,19059377,19292380,100kb_1gb,100kb_1gb,0.000107142,233004,BEN_NOR2,0.6162496,chrA1,TRUE
A,47277493,47510788,100kb_1gb,100kb_1gb,0.000107277,233296,BEN_NE1,0.688626,chrB4,TRUE
A,3641352,3874676,100kb_1gb,100kb_1gb,0.00010729,233325,MAL10,0.67864,chrF2,TRUE
A,99458527,99691942,100kb_1gb,100kb_1gb,0.000107332,233416,BEN_CI4,0.6840649,chrC2,TRUE
A,68536942,68770374,100kb_1gb,100kb_1gb,0.00010734,233433,SRR7152398,0.5971418,chrA3,TRUE
A,48927598,49161132,100kb_1gb,100kb_1gb,0.000107387,233535,SRR7152401,0.7184393,chrB2,TRUE
A,68545561,68779166,100kb_1gb,100kb_1gb,0.000107419,233606,BEN_SI5,0.6233214,chrB1,TRUE
A,103584110,103817977,100kb_1gb,100kb_1gb,0.00010754,233868,MAL2,0.6349292,chrB3,TRUE
A,92082539,92316542,100kb_1gb,100kb_1gb,0.000107602,234004,BEN_SI2,0.645902,chrB1,TRUE
A,127010340,127244552,100kb_1gb,100kb_1gb,0.000107698,234213,MAL1,0.6598594,chrB2,TRUE
A,11435067,11669481,100kb_1gb,100kb_1gb,0.000107791,234415,BEN_NE3,0.7053503,chrA3,TRUE
A,71292761,71527182,100kb_1gb,100kb_1gb,0.000107795,234422,BEN_SA4,0.6338639,chrD2,TRUE
A,184200960,184435401,100kb_1gb,100kb_1gb,0.000107804,234442,SRR5591010,0.6500783,chrB1,TRUE
A,132629983,132864429,100kb_1gb,100kb_1gb,0.000107806,234447,SRR7152381,0.6509218,chrC2,TRUE
A,140452165,140686940,100kb_1gb,100kb_1gb,0.000107957,234776,SRR7152401,0.7089426,chrB2,TRUE
A,45680420,45915257,100kb_1gb,100kb_1gb,0.000107986,234838,BEN_SI3,0.627746,chrA3,TRUE
A,11559620,11794944,100kb_1gb,100kb_1gb,0.00010821,235325,BEN_SI1,0.6373298,chrB3,TRUE
A,67267054,67502412,100kb_1gb,100kb_1gb,0.000108225,235359,BEN_SI3,0.6836351,chrF2,TRUE
A,80908717,81144169,100kb_1gb,100kb_1gb,0.000108269,235453,BEN_SA3,0.614448,chrA2,TRUE
A,3521643,3757296,100kb_1gb,100kb_1gb,0.000108361,235654,SRR7152396,0.588433,chrC2,TRUE
A,78187794,78423456,100kb_1gb,100kb_1gb,0.000108365,235663,SRR7152405,0.7034651,chrD2,TRUE
A,15398222,15634316,100kb_1gb,100kb_1gb,0.000108564,236095,BEN_SI1,0.6576491,chrA1,TRUE
A,16547343,16783797,100kb_1gb,100kb_1gb,0.000108729,236455,BEN_CI6,0.6485363,chrA1,TRUE
A,14496612,14733233,100kb_1gb,100kb_1gb,0.000108806,236622,SRR7152395,0.6308274,chrA1,TRUE
A,108305114,108541823,100kb_1gb,100kb_1gb,0.000108847,236710,BEN_SI2,0.6754031,chrB3,TRUE
A,142443204,142679965,100kb_1gb,100kb_1gb,0.000108871,236762,SRR7152398,0.6334447,chrB2,TRUE
A,130993916,131230971,100kb_1gb,100kb_1gb,0.000109006,237056,BEN_SI1,0.6733459,chrB3,TRUE
A,34858454,35095646,100kb_1gb,100kb_1gb,0.000109069,237193,SRR7152380,0.6292708,chrD1,TRUE
A,17235220,17472502,100kb_1gb,100kb_1gb,0.00010911,237283,SRR7152401,0.6947682,chrE3,TRUE
A,159566672,159804121,100kb_1gb,100kb_1gb,0.000109187,237450,SRR7152387,0.6563262,chrA2,TRUE
A,35659947,35897602,100kb_1gb,100kb_1gb,0.000109282,237656,MAL14,0.6703625,chrD1,TRUE
A,111480516,111718728,100kb_1gb,100kb_1gb,0.000109538,238213,MAL3,0.6511889,chrB2,TRUE
A,14093927,14332169,100kb_1gb,100kb_1gb,0.000109552,238243,BEN_SI2,0.6824909,chrC1,TRUE
A,20833404,21072054,100kb_1gb,100kb_1gb,0.000109739,238651,18032FL-56-01-02,0.708217,chrD4,TRUE
A,143323997,143562700,100kb_1gb,100kb_1gb,0.000109764,238704,SRR7152401,0.6734017,chrB1,TRUE
A,167000934,167239765,100kb_1gb,100kb_1gb,0.000109822,238832,BEN_CI6,0.6491954,chrB1,TRUE
A,10729647,10968616,100kb_1gb,100kb_1gb,0.000109886,238970,SRR7152401,0.6252359,chrE2,TRUE
A,83826934,84065967,100kb_1gb,100kb_1gb,0.000109915,239034,BEN_CI6,0.6997193,chrD3,TRUE
A,69863902,70102946,100kb_1gb,100kb_1gb,0.00010992,239045,BEN_SI1,0.7009965,chrD2,TRUE
A,34261076,34500225,100kb_1gb,100kb_1gb,0.000109969,239150,BEN_NE2,0.6358086,chrE1,TRUE
A,9853792,10092952,100kb_1gb,100kb_1gb,0.000109974,239161,BEN_NE1,0.7189873,chrC1,TRUE
A,94453970,94693145,100kb_1gb,100kb_1gb,0.000109981,239176,BEN_NE2,0.6180747,chrB4,TRUE
A,83826562,84065817,100kb_1gb,100kb_1gb,0.000110017,239256,BEN_CI4,0.6995883,chrD3,TRUE
A,221334948,221574589,100kb_1gb,100kb_1gb,0.000110195,239642,SRR7152380,0.6884673,chrA1,TRUE
A,230063689,230303448,100kb_1gb,100kb_1gb,0.000110249,239760,BEN_NE1,0.692633,chrA1,TRUE
A,173729854,173969850,100kb_1gb,100kb_1gb,0.000110358,239997,SRR7152401,0.6165561,chrB1,TRUE
A,52978485,53218576,100kb_1gb,100kb_1gb,0.000110402,240092,BEN_CI5,0.6864105,chrD3,TRUE
A,57329679,57569917,100kb_1gb,100kb_1gb,0.000110469,240239,SRR5591010,0.7112489,chrD3,TRUE
A,210521009,210761297,100kb_1gb,100kb_1gb,0.000110492,240289,SRR7152381,0.7133024,chrA1,TRUE
A,50297794,50538133,100kb_1gb,100kb_1gb,0.000110516,240340,5594-DP-0001_S3,0.700315,chrD3,TRUE
A,132509252,132749639,100kb_1gb,100kb_1gb,0.000110538,240388,SRR7152402,0.5923948,chrC2,TRUE
A,77760638,78001044,100kb_1gb,100kb_1gb,0.000110547,240407,BEN_SA3,0.6390897,chrD2,TRUE
A,184248018,184488516,100kb_1gb,100kb_1gb,0.000110589,240499,MAL14,0.684226,chrB1,TRUE
A,10537884,10778431,100kb_1gb,100kb_1gb,0.000110611,240548,BEN_SI1,0.5937135,chrB1,TRUE
A,47807661,48048398,100kb_1gb,100kb_1gb,0.000110699,240738,SRR7152387,0.6698098,chrD3,TRUE
A,167024086,167264934,100kb_1gb,100kb_1gb,0.00011075,240849,BEN_NOR2,0.6478567,chrB1,TRUE
A,68535349,68776310,100kb_1gb,100kb_1gb,0.000110802,240962,SRR7152401,0.7174024,chrD2,TRUE
A,10508799,10749988,100kb_1gb,100kb_1gb,0.000110907,241190,SRR7152401,0.6646447,chrF1,TRUE
A,163582947,163824170,100kb_1gb,100kb_1gb,0.000110922,241224,SRR7152380,0.6943243,chrA1,TRUE
A,9042824,9284162,100kb_1gb,100kb_1gb,0.000110975,241339,SRR7152380,0.6562,chrA1,TRUE
A,12661948,12903460,100kb_1gb,100kb_1gb,0.000111055,241513,BEN_SA4,0.6666791,chrC1,TRUE
A,142443204,142684798,100kb_1gb,100kb_1gb,0.000111093,241595,SRR7152397,0.6328675,chrB2,TRUE
A,127721844,127963447,100kb_1gb,100kb_1gb,0.000111097,241604,BEN_SI2,0.6568834,chrB2,TRUE
A,14176912,14418750,100kb_1gb,100kb_1gb,0.000111205,241839,T14,0.6768911,chrC1,TRUE
A,63015516,63257677,100kb_1gb,100kb_1gb,0.000111354,242162,T14,0.5989074,chrD4,TRUE
A,63723256,63965462,100kb_1gb,100kb_1gb,0.000111374,242207,SRR7152403,0.6108685,chrA2,TRUE
A,60483091,60725594,100kb_1gb,100kb_1gb,0.000111511,242504,BEN_CI3,0.5958483,chrD2,TRUE
A,14382565,14625168,100kb_1gb,100kb_1gb,0.000111557,242604,BEN_CI5,0.7175097,chrB3,TRUE
A,147152576,147395299,100kb_1gb,100kb_1gb,0.000111612,242724,BEN_NE3,0.6629203,chrB1,TRUE
A,69788626,70031375,100kb_1gb,100kb_1gb,0.000111624,242750,SRR7152407,0.6585815,chrD2,TRUE
A,132149665,132392545,100kb_1gb,100kb_1gb,0.000111684,242881,BEN_CI2,0.6510211,chrC2,TRUE
A,6755844,6998881,100kb_1gb,100kb_1gb,0.000111756,243038,BEN_NOR2,0.7065385,chrF1,TRUE
A,75320114,75563270,100kb_1gb,100kb_1gb,0.000111811,243157,BEN_SI2,0.6670614,chrD2,TRUE
A,30935600,31178817,100kb_1gb,100kb_1gb,0.000111839,243218,SRR7152387,0.6700478,chrB4,TRUE
A,7429582,7672942,100kb_1gb,100kb_1gb,0.000111905,243361,SRR7152394,0.6710018,chrB1,TRUE
A,64023308,64266857,100kb_1gb,100kb_1gb,0.000111992,243550,18032FL-61-01V1-02,0.6009386,chrA2,TRUE
A,12364340,12607976,100kb_1gb,100kb_1gb,0.000112032,243637,18032FL-56-01-02,0.6434148,chrB3,TRUE
A,3405392,3649185,100kb_1gb,100kb_1gb,0.000112104,243794,BEN_NE3,0.6158011,chrF1,TRUE
A,39902699,40146725,100kb_1gb,100kb_1gb,0.000112211,244027,SRR7152380,0.6649086,chrD1,TRUE
A,15729880,15973934,100kb_1gb,100kb_1gb,0.000112224,244055,BEN_CI6,0.6294058,chrF2,TRUE
A,60368924,60613077,100kb_1gb,100kb_1gb,0.00011227,244154,GEN22,0.6257634,chrD2,TRUE
A,9153065,9397352,100kb_1gb,100kb_1gb,0.000112331,244288,BEN_SI6,0.6182482,chrF2,TRUE
A,70069972,70314634,100kb_1gb,100kb_1gb,0.000112504,244663,BEN_SI2,0.6625916,chrF2,TRUE
A,83876976,84121978,100kb_1gb,100kb_1gb,0.00011266,245003,BEN_CI5,0.6827455,chrA1,TRUE
A,41292790,41537810,100kb_1gb,100kb_1gb,0.000112668,245021,BEN_SA3,0.6035916,chrA3,TRUE
A,5818116,6063442,100kb_1gb,100kb_1gb,0.000112809,245327,BEN_SI5,0.6991106,chrC1,TRUE
A,14894426,15139797,100kb_1gb,100kb_1gb,0.00011283,245372,BEN_CI2,0.6095423,chrB1,TRUE
A,15975169,16220607,100kb_1gb,100kb_1gb,0.00011286,245439,MAL26,0.6613605,chrE1,TRUE
A,8827505,9072999,100kb_1gb,100kb_1gb,0.000112886,245495,SRR7152395,0.6653197,chrF2,TRUE
A,12768886,13014421,100kb_1gb,100kb_1gb,0.000112905,245536,18032FL-56-02-16,0.6131876,chrA3,TRUE
A,17087794,17333451,100kb_1gb,100kb_1gb,0.000112961,245658,SRR7152380,0.6507122,chrB1,TRUE
A,212270493,212516342,100kb_1gb,100kb_1gb,0.000113049,245850,BEN_SI1,0.595097,chrA1,TRUE
A,143232091,143478065,100kb_1gb,100kb_1gb,0.000113107,245975,BEN_CI6,0.6306073,chrC2,TRUE
A,15501457,15747466,100kb_1gb,100kb_1gb,0.000113123,246010,BEN_NE3,0.7190713,chrE3,TRUE
A,36946285,37192340,100kb_1gb,100kb_1gb,0.000113144,246056,SRR7152381,0.6752636,chrD4,TRUE
A,99642394,99888704,100kb_1gb,100kb_1gb,0.000113261,246311,BEN_SI1,0.6184443,chrC1,TRUE
A,96557962,96804317,100kb_1gb,100kb_1gb,0.000113282,246356,18032FL-61-01V1-02,0.7107995,chrC1,TRUE
A,35506739,35753293,100kb_1gb,100kb_1gb,0.000113374,246555,18032FL-56-01-02,0.6339382,chrD1,TRUE
A,22321308,22568184,100kb_1gb,100kb_1gb,0.000113522,246877,GEN2,0.6218709,chrD2,TRUE
A,30673503,30920402,100kb_1gb,100kb_1gb,0.000113532,246900,SRR5591010,0.6513068,chrF2,TRUE
A,145117689,145364667,100kb_1gb,100kb_1gb,0.000113569,246979,BEN_SA4,0.6899926,chrA2,TRUE
A,142436985,142683972,100kb_1gb,100kb_1gb,0.000113573,246988,SRR7152390,0.6395681,chrB2,TRUE
A,37820462,38067543,100kb_1gb,100kb_1gb,0.000113616,247082,SRR7152408,0.6493012,chrE3,TRUE
A,37102037,37349310,100kb_1gb,100kb_1gb,0.000113704,247274,BEN_CI3,0.596531,chrD1,TRUE
A,63891256,64138563,100kb_1gb,100kb_1gb,0.00011372,247308,GEN5,0.683907,chrF1,TRUE
A,15388576,15636544,100kb_1gb,100kb_1gb,0.000114024,247969,SRR7152381,0.6619725,chrA1,TRUE
A,109354253,109602324,100kb_1gb,100kb_1gb,0.000114071,248072,BEN_CI6,0.7180727,chrD1,TRUE
A,47611233,47859435,100kb_1gb,100kb_1gb,0.000114131,248203,BEN_SI6,0.6385807,chrD3,TRUE
A,181322199,181570407,100kb_1gb,100kb_1gb,0.000114134,248209,5594-DP-0001_S3,0.6265793,chrB1,TRUE
A,23629261,23877743,100kb_1gb,100kb_1gb,0.00011426,248483,SRR7152397,0.6091065,chrC1,TRUE
A,120022818,120271416,100kb_1gb,100kb_1gb,0.000114314,248599,BEN_NOR2,0.6546674,chrC2,TRUE
A,59791471,60040100,100kb_1gb,100kb_1gb,0.000114328,248630,BEN_SA3,0.6702436,chrD3,TRUE
A,26788767,27037642,100kb_1gb,100kb_1gb,0.000114441,248876,BEN_CI6,0.6290668,chrF2,TRUE
A,22553054,22802095,100kb_1gb,100kb_1gb,0.000114517,249042,BEN_SI5,0.675182,chrA1,TRUE
A,35840173,36089420,100kb_1gb,100kb_1gb,0.000114612,249248,GEN22,0.6228279,chrA1,TRUE
A,23229929,23479292,100kb_1gb,100kb_1gb,0.000114665,249364,MAL7,0.6192017,chrF1,TRUE
A,128292397,128541901,100kb_1gb,100kb_1gb,0.00011473,249505,5594-DP-0001_S3,0.714241,chrA3,TRUE
A,9035238,9284800,100kb_1gb,100kb_1gb,0.000114757,249563,SRR7152381,0.6662833,chrA1,TRUE
A,193669971,193919562,100kb_1gb,100kb_1gb,0.00011477,249592,MAL1,0.6423829,chrB1,TRUE
A,143317956,143567730,100kb_1gb,100kb_1gb,0.000114854,249775,MAL14,0.6666667,chrB1,TRUE
A,76421085,76671297,100kb_1gb,100kb_1gb,0.000115056,250213,BEN_SI5,0.6551644,chrD3,TRUE
A,71727701,71978051,100kb_1gb,100kb_1gb,0.000115119,250351,BEN_CI6,0.6025085,chrD2,TRUE
A,66973620,67224022,100kb_1gb,100kb_1gb,0.000115143,250403,BEN_CI3,0.6281619,chrB1,TRUE
A,163776983,164027491,100kb_1gb,100kb_1gb,0.000115192,250509,BEN_NOR2,0.6016135,chrB1,TRUE
A,73858046,74108725,100kb_1gb,100kb_1gb,0.00011527,250680,MAL7,0.6550489,chrD3,TRUE
A,108276869,108527930,100kb_1gb,100kb_1gb,0.000115446,251062,GEN22,0.6829655,chrB3,TRUE
A,45068947,45320026,100kb_1gb,100kb_1gb,0.000115454,251080,BEN_CI6,0.6237001,chrB1,TRUE
A,108285653,108536784,100kb_1gb,100kb_1gb,0.000115478,251132,SRR7152380,0.6802426,chrB3,TRUE
A,7428932,7680237,100kb_1gb,100kb_1gb,0.000115558,251306,SRR7152391,0.6758122,chrB1,TRUE
A,18109325,18360862,100kb_1gb,100kb_1gb,0.000115665,251538,BEN_CI4,0.6530967,chrA1,TRUE
A,106438533,106690245,100kb_1gb,100kb_1gb,0.000115745,251713,BEN_CI5,0.6869041,chrA3,TRUE
A,78772672,79024398,100kb_1gb,100kb_1gb,0.000115752,251727,BEN_NE1,0.6830125,chrD3,TRUE
A,43178014,43429797,100kb_1gb,100kb_1gb,0.000115778,251784,BEN_CI5,0.6464575,chrF2,TRUE
A,60128649,60380620,100kb_1gb,100kb_1gb,0.000115865,251972,BEN_SI2,0.6030337,chrF1,TRUE
A,9271631,9523617,100kb_1gb,100kb_1gb,0.000115871,251987,SRR5591010,0.7070472,chrA3,TRUE
A,90124361,90376402,100kb_1gb,100kb_1gb,0.000115897,252042,SRR5591010,0.6042351,chrD1,TRUE
A,144150376,144402602,100kb_1gb,100kb_1gb,0.000115982,252227,T17,0.605691,chrC1,TRUE
A,32536394,32788673,100kb_1gb,100kb_1gb,0.000116006,252280,AMU9,0.6097535,chrB1,TRUE
A,22293848,22546237,100kb_1gb,100kb_1gb,0.000116057,252390,BEN_SI3,0.6872883,chrE2,TRUE
A,73614942,73867393,100kb_1gb,100kb_1gb,0.000116085,252452,SRR5591010,0.635458,chrD3,TRUE
A,8961172,9213625,100kb_1gb,100kb_1gb,0.000116086,252454,18032FL-61-01V1-16,0.6392715,chrB3,TRUE
A,76513755,76766334,100kb_1gb,100kb_1gb,0.000116144,252580,5594-DP-0002_S4,0.6459761,chrC1,TRUE
A,34387863,34640517,100kb_1gb,100kb_1gb,0.000116179,252655,BEN_NOR2,0.6327428,chrD3,TRUE
A,67240037,67492718,100kb_1gb,100kb_1gb,0.000116191,252682,MAL9,0.6885955,chrF2,TRUE
A,140090921,140343649,100kb_1gb,100kb_1gb,0.000116213,252729,BEN_CI4,0.6507866,chrB2,TRUE
A,23722374,23975224,100kb_1gb,100kb_1gb,0.000116269,252851,BEN_NOR2,0.690006,chrF1,TRUE
A,2661444,2914467,100kb_1gb,100kb_1gb,0.000116348,253024,SUM2,0.7171601,chrB1,TRUE
A,135018669,135271693,100kb_1gb,100kb_1gb,0.000116349,253025,BEN_CI5,0.628229,chrB1,TRUE
A,60376680,60629775,100kb_1gb,100kb_1gb,0.000116381,253096,AMU15,0.6052431,chrB1,TRUE
A,10383236,10636380,100kb_1gb,100kb_1gb,0.000116404,253145,BEN_NE1,0.5934488,chrF2,TRUE
A,172929523,173182842,100kb_1gb,100kb_1gb,0.000116484,253320,SRR7152380,0.6494302,chrB1,TRUE
A,83997027,84250360,100kb_1gb,100kb_1gb,0.000116491,253334,MAL13,0.6109192,chrB1,TRUE
A,11106504,11359913,100kb_1gb,100kb_1gb,0.000116526,253410,5594-DP-0003_S5,0.6345,chrD2,TRUE
A,38735928,38989599,100kb_1gb,100kb_1gb,0.000116646,253672,SRR5591010,0.6171222,chrC2,TRUE
A,7572848,7826649,100kb_1gb,100kb_1gb,0.000116706,253802,BEN_NOR2,0.612535,chrB1,TRUE
A,92475238,92729134,100kb_1gb,100kb_1gb,0.00011675,253897,SRR7152380,0.6290883,chrB1,TRUE
A,105173725,105427688,100kb_1gb,100kb_1gb,0.000116781,253964,BEN_SI6,0.6109827,chrB3,TRUE
A,8585965,8839997,100kb_1gb,100kb_1gb,0.000116812,254033,BEN_CI3,0.7152918,chrF1,TRUE
A,197785605,198039788,100kb_1gb,100kb_1gb,0.000116882,254184,BEN_SI5,0.6539226,chrA1,TRUE
A,82757560,83011843,100kb_1gb,100kb_1gb,0.000116928,254284,BEN_SI4,0.6075475,chrB4,TRUE
A,12230388,12484705,100kb_1gb,100kb_1gb,0.000116943,254318,SRR7152381,0.7023597,chrC1,TRUE
A,8408257,8662796,100kb_1gb,100kb_1gb,0.000117045,254540,BEN_CI6,0.6238965,chrF2,TRUE
